Vessel Call Cd,Vessel Record Id,Cargo Client Code Cd,Berth Nbr,Actual Berth,Actual Unberth,First Activity,Last Activity,Gross Hour,Rain Hours,Gross Vessel Throughput,First Cargo,Last Cargo,Range Of Tonnage,Throughput per hour,Incident - Crane,Incident - Container
1500004480,53398,Cargo Client Code B,J3A,18/04/2015 07:00:00,18/04/2015 14:15:00,18/04/2015 09:00:00,18/04/2015 14:00:00,7.25,0,1172,18/04/2015 10:30:00,18/04/2015 14:00:00,1K-5K,162,0,0
1500001112,42050,Cargo Client Code B,J3A,30/01/2015 07:30:00,30/01/2015 18:55:00,30/01/2015 08:30:00,30/01/2015 18:30:00,11.42,0,1849.35,30/01/2015 14:15:00,30/01/2015 18:30:00,1K-5K,162,0,0
1500005707,39110,Cargo Client Code B,J18,22/05/2015 17:05:00,23/05/2015 06:30:00,22/05/2015 17:20:00,22/05/2015 21:15:00,13.42,1.45,2178.83,22/05/2015 18:15:00,22/05/2015 21:15:00,1K-5K,162,0,0
1500002868,15990,Cargo Client Code B,J19,30/03/2015 16:25:00,31/03/2015 06:30:00,30/03/2015 16:30:00,30/03/2015 22:15:00,14.08,0,2275,30/03/2015 18:00:00,30/03/2015 22:15:00,1K-5K,162,0,0
1500005376,31896,Cargo Client Code B,J19,13/05/2015 08:30:00,14/05/2015 06:30:00,13/05/2015 09:00:00,13/05/2015 20:15:00,22,0,3556.36,,13/05/2015 20:15:00,1K-5K,162,0,0
1500007391,53398,Cargo Client Code B,J3A,27/06/2015 07:30:00,27/06/2015 14:45:00,27/06/2015 08:30:00,27/06/2015 14:35:00,7.25,0,1182.34,27/06/2015 10:00:00,27/06/2015 14:35:00,1K-5K,163,0,0
1500003543,54827,Cargo Client Code B,J3A,28/03/2015 07:00:00,28/03/2015 14:20:00,28/03/2015 08:00:00,28/03/2015 14:00:00,7.33,0.29,1194.39,28/03/2015 10:00:00,28/03/2015 14:00:00,1K-5K,163,0,0
1500004077,49306,Cargo Client Code K,J12A,20/04/2015 10:00:00,20/04/2015 20:20:00,20/04/2015 10:00:00,20/04/2015 19:30:00,10.33,0,1684,20/04/2015 19:30:00,20/04/2015 19:30:00,1K-5K,163,0,0
1500003191,53595,Cargo Client Code B,J2A,23/03/2015 09:00:00,23/03/2015 20:35:00,23/03/2015 09:30:00,23/03/2015 20:20:00,11.58,0.25,1888.36,,23/03/2015 20:20:00,1K-5K,163,0,0
1500006519,53595,Cargo Client Code B,J2A,09/06/2015 09:45:00,09/06/2015 22:00:00,09/06/2015 10:00:00,09/06/2015 21:40:00,12.25,0,1990.75,09/06/2015 15:00:00,09/06/2015 21:40:00,1K-5K,163,0,0
1400016499,33912,Cargo Client Code B,J5,26/01/2015 07:50:00,27/01/2015 01:00:00,26/01/2015 09:00:00,27/01/2015 00:30:00,17.17,0,2797.73,26/01/2015 12:00:00,27/01/2015 00:30:00,1K-5K,163,0,0
1500003945,null,Cargo Client Code G,J4A/4,13/04/2015 20:05:00,14/04/2015 16:05:00,13/04/2015 20:30:00,14/04/2015 15:30:00,20,0,3261,14/04/2015 12:00:00,14/04/2015 15:30:00,1K-5K,163,0,0
1500002558,27309,Cargo Client Code B,J18,03/04/2015 09:20:00,03/04/2015 21:50:00,03/04/2015 09:50:00,03/04/2015 21:00:00,12.5,0.04,2051.74,03/04/2015 13:30:00,03/04/2015 21:00:00,1K-5K,164,0,0
1500006894,55679,Cargo Client Code B,J19,19/06/2015 17:25:00,20/06/2015 06:30:00,19/06/2015 17:30:00,20/06/2015 00:30:00,13.08,0,2149.78,,20/06/2015 00:30:00,1K-5K,164,0,0
1500006119,108445,Cargo Client Code B,J2A,29/05/2015 09:15:00,30/05/2015 01:10:00,29/05/2015 10:00:00,30/05/2015 01:00:00,15.92,0.02,2613.13,29/05/2015 18:00:00,30/05/2015 01:00:00,1K-5K,164,0,0
1500007073,42050,Cargo Client Code B,J3A,20/06/2015 07:00:00,20/06/2015 14:20:00,20/06/2015 08:00:00,20/06/2015 14:00:00,7.33,0,1209,20/06/2015 10:15:00,20/06/2015 14:00:00,1K-5K,165,0,0
1500004747,39110,Cargo Client Code B,J19,30/04/2015 17:35:00,05/01/2015 06:30:00,30/04/2015 18:00:00,30/04/2015 21:15:00,12.92,0.65,2131.75,30/04/2015 18:30:00,30/04/2015 21:15:00,1K-5K,165,0,0
1500001002,5535,Cargo Client Code O,J4,30/01/2015 18:50:00,31/01/2015 10:50:00,30/01/2015 19:00:00,31/01/2015 09:30:00,16,0,2646,31/01/2015 09:30:00,31/01/2015 09:30:00,1K-5K,165,0,0
1500000760,2128,Cargo Client Code P,J15/16,09/02/2015 15:20:00,10/02/2015 10:25:00,09/02/2015 15:20:00,10/02/2015 07:45:00,19.08,0,3155.14,10/02/2015 03:45:00,10/02/2015 07:00:00,1K-5K,165,0,0
1500006933,53595,Cargo Client Code B,J2A,17/06/2015 09:15:00,17/06/2015 22:00:00,17/06/2015 09:30:00,17/06/2015 21:30:00,12.75,0.36,2120.36,17/06/2015 13:45:00,17/06/2015 21:30:00,1K-5K,166,0,0
1500003066,108445,Cargo Client Code B,J2A,17/03/2015 08:45:00,17/03/2015 22:20:00,17/03/2015 10:00:00,17/03/2015 22:00:00,13.58,0,2255.26,17/03/2015 12:00:00,17/03/2015 22:00:00,1K-5K,166,0,0
1500003173,53595,Cargo Client Code B,J2A,18/03/2015 08:50:00,18/03/2015 23:15:00,18/03/2015 10:00:00,18/03/2015 22:45:00,14.42,0,2399.67,18/03/2015 14:30:00,18/03/2015 22:45:00,1K-5K,166,0,0
1500005441,null,Cargo Client Code O,J4,15/05/2015 17:10:00,16/05/2015 08:00:00,15/05/2015 17:30:00,16/05/2015 07:00:00,14.83,0,2457.84,16/05/2015 07:00:00,16/05/2015 07:00:00,1K-5K,166,0,0
1500000465,108445,Cargo Client Code B,J2A,21/01/2015 08:50:00,22/01/2015 01:35:00,21/01/2015 10:15:00,22/01/2015 01:20:00,16.75,1.59,2779.14,21/01/2015 12:00:00,22/01/2015 01:20:00,1K-5K,166,0,0
1500005400,53398,Cargo Client Code B,J3A,09/05/2015 08:25:00,09/05/2015 15:40:00,09/05/2015 08:30:00,09/05/2015 15:30:00,7.25,0,1209.13,09/05/2015 10:30:00,09/05/2015 15:30:00,1K-5K,167,0,0
1500003004,39773,Cargo Client Code J,J6,22/03/2015 05:15:00,23/03/2015 02:20:00,22/03/2015 08:00:00,23/03/2015 02:00:00,21.08,2.36,3530.59,22/03/2015 13:35:00,23/03/2015 02:00:00,1K-5K,167,0,0
1400016473,9994,Cargo Client Code B,J5,06/01/2015 08:10:00,06/01/2015 15:10:00,06/01/2015 08:45:00,06/01/2015 14:45:00,7,0,1176,06/01/2015 14:45:00,,1K-5K,168,0,0
1500003174,108445,Cargo Client Code B,J2A,19/03/2015 09:00:00,19/03/2015 20:15:00,19/03/2015 09:30:00,19/03/2015 19:45:00,11.25,0.03,1884.86,19/03/2015 13:00:00,19/03/2015 19:45:00,1K-5K,168,0,0
1500006509,42050,Cargo Client Code B,J3A,06/05/2015 07:00:00,06/05/2015 20:00:00,06/05/2015 08:20:00,06/05/2015 19:40:00,13,0,2189.62,06/05/2015 11:45:00,06/05/2015 19:40:00,1K-5K,168,0,0
1500000237,108445,Cargo Client Code B,J2A,13/01/2015 09:10:00,13/01/2015 19:15:00,13/01/2015 09:30:00,13/01/2015 18:50:00,10.08,0,1700.39,13/01/2015 11:30:00,13/01/2015 18:50:00,1K-5K,169,0,0
1500001889,53595,Cargo Client Code B,J2A,26/02/2015 09:40:00,26/02/2015 23:50:00,26/02/2015 10:30:00,26/02/2015 23:30:00,14.17,0.35,2394.36,26/02/2015 13:00:00,26/02/2015 23:30:00,1K-5K,169,0,0
1500000423,42050,Cargo Client Code B,J3A,17/01/2015 07:05:00,17/01/2015 14:15:00,17/01/2015 08:30:00,17/01/2015 14:00:00,7.17,0,1219.79,17/01/2015 12:00:00,17/01/2015 14:00:00,1K-5K,170,0,0
1500000222,81500,Cargo Client Code I,J5/6,15/01/2015 10:40:00,15/01/2015 18:35:00,15/01/2015 11:00:00,15/01/2015 18:30:00,7.92,0,1346.59,15/01/2015 16:00:00,15/01/2015 18:30:00,1K-5K,170,0,0
1500006179,48275,Cargo Client Code B,J5/6,10/06/2015 09:30:00,10/06/2015 20:10:00,10/06/2015 10:00:00,10/06/2015 20:00:00,10.67,0,1818.74,10/06/2015 14:00:00,10/06/2015 20:00:00,1K-5K,170,0,0
1500004687,108445,Cargo Client Code B,J2A,05/06/2015 09:10:00,05/06/2015 22:05:00,05/06/2015 09:20:00,05/06/2015 21:45:00,12.92,0,2199.83,05/06/2015 14:15:00,05/06/2015 21:45:00,1K-5K,170,0,0
1500007219,53595,Cargo Client Code B,J2A,25/06/2015 09:35:00,25/06/2015 23:00:00,25/06/2015 09:45:00,25/06/2015 22:30:00,13.42,0,2279.66,25/06/2015 12:15:00,25/06/2015 22:30:00,1K-5K,170,0,0
1500006428,26520,Cargo Client Code B,J2,06/04/2015 09:20:00,06/04/2015 17:40:00,06/04/2015 10:00:00,06/04/2015 17:30:00,8.33,0,1424.51,06/04/2015 12:15:00,06/04/2015 17:30:00,1K-5K,171,0,0
1400016664,53595,Cargo Client Code B,J2A,06/01/2015 09:00:00,06/01/2015 21:15:00,06/01/2015 09:30:00,06/01/2015 21:00:00,12.25,1.63,2093.05,06/01/2015 14:30:00,06/01/2015 21:00:00,1K-5K,171,0,0
1500006489,97765,Cargo Client Code J,J19,06/04/2015 17:10:00,06/05/2015 09:30:00,06/04/2015 17:20:00,06/05/2015 05:30:00,16.33,0.23,2785.42,06/05/2015 05:30:00,,1K-5K,171,0,0
1400016612,27309,Cargo Client Code B,J2,06/01/2015 09:15:00,07/01/2015 02:10:00,06/01/2015 09:30:00,07/01/2015 01:50:00,16.92,1.63,2900.9,06/01/2015 19:00:00,07/01/2015 01:50:00,1K-5K,171,0,0
1500004263,33912,Cargo Client Code B,J8,17/04/2015 09:35:00,18/04/2015 05:35:00,17/04/2015 10:00:00,18/04/2015 04:45:00,20,0.2,3421,17/04/2015 14:00:00,18/04/2015 03:30:00,1K-5K,171,0,0
1500006220,null,Cargo Client Code O,J4,31/05/2015 13:50:00,06/01/2015 01:10:00,31/05/2015 14:00:00,06/01/2015 01:00:00,11.33,0,1944.81,06/01/2015 01:00:00,06/01/2015 01:00:00,1K-5K,172,0,0
1500005260,91347,Cargo Client Code V,J12B,10/05/2015 11:40:00,11/05/2015 02:05:00,10/05/2015 12:00:00,10/05/2015 18:30:00,14.42,0,2480.15,10/05/2015 18:30:00,10/05/2015 18:30:00,1K-5K,172,0,0
1500004568,53595,Cargo Client Code B,J2A,23/04/2015 08:40:00,24/04/2015 01:55:00,23/04/2015 09:40:00,24/04/2015 01:30:00,17.25,0.9,2965,23/04/2015 14:15:00,24/04/2015 01:30:00,1K-5K,172,0,0
1500004875,48275,Cargo Client Code B,J5,22/05/2015 09:45:00,22/05/2015 18:45:00,22/05/2015 10:00:00,22/05/2015 18:30:00,9,0.43,1552.65,22/05/2015 13:00:00,22/05/2015 18:30:00,1K-5K,173,0,0
1500005086,26520,Cargo Client Code B,J2,30/04/2015 08:50:00,30/04/2015 18:10:00,30/04/2015 09:00:00,30/04/2015 18:00:00,9.33,0,1612,30/04/2015 11:30:00,30/04/2015 18:00:00,1K-5K,173,0,0
1500006176,48274,Cargo Client Code B,J5,06/06/2015 11:15:00,06/06/2015 21:50:00,06/06/2015 12:30:00,06/06/2015 21:40:00,10.58,0.62,1835.13,06/06/2015 15:00:00,06/06/2015 21:40:00,1K-5K,173,0,0
1500005766,53595,Cargo Client Code B,J2A,18/05/2015 09:20:00,18/05/2015 20:30:00,18/05/2015 09:35:00,18/05/2015 20:15:00,11.17,1.97,1930.4,18/05/2015 11:00:00,18/05/2015 20:15:00,1K-5K,173,0,0
1500007033,5535,Cargo Client Code O,J5,21/06/2015 08:05:00,21/06/2015 21:30:00,21/06/2015 08:30:00,21/06/2015 20:30:00,13.42,0,2316.72,21/06/2015 20:30:00,21/06/2015 20:30:00,1K-5K,173,0,0
1500006819,47813,Cargo Client Code B,J18/19,17/06/2015 15:30:00,18/06/2015 06:30:00,17/06/2015 15:45:00,17/06/2015 21:15:00,15,0,2594.6,17/06/2015 16:50:00,17/06/2015 21:15:00,1K-5K,173,0,0
1500003053,27309,Cargo Client Code B,J2,13/03/2015 09:45:00,13/03/2015 17:50:00,13/03/2015 10:00:00,13/03/2015 17:30:00,8.08,0,1404.64,13/03/2015 12:30:00,13/03/2015 17:30:00,1K-5K,174,0,0
1500001752,33912,Cargo Client Code B,J3,28/02/2015 09:00:00,03/01/2015 02:15:00,28/02/2015 10:15:00,03/01/2015 01:30:00,17.25,0,2996,28/02/2015 14:30:00,03/01/2015 01:30:00,1K-5K,174,0,0
1500006178,48274,Cargo Client Code B,J2A,09/06/2015 10:00:00,09/06/2015 20:10:00,09/06/2015 11:00:00,09/06/2015 19:50:00,10.17,0,1778.46,09/06/2015 14:30:00,09/06/2015 19:50:00,1K-5K,175,0,0
1500006180,48274,Cargo Client Code B,J3A,11/06/2015 08:50:00,11/06/2015 19:30:00,11/06/2015 10:15:00,11/06/2015 19:30:00,10.67,0,1864.79,11/06/2015 11:30:00,11/06/2015 19:30:00,1K-5K,175,0,0
1500004897,19877,Cargo Client Code N,J12A/12B,08/05/2015 11:15:00,08/05/2015 22:00:00,08/05/2015 11:30:00,08/05/2015 21:45:00,10.75,0.67,1878,,08/05/2015 21:00:00,1K-5K,175,0,0
1500004864,48274,Cargo Client Code B,J5,08/05/2015 09:05:00,08/05/2015 20:30:00,08/05/2015 09:30:00,08/05/2015 20:00:00,11.42,0.67,2010.39,08/05/2015 12:00:00,08/05/2015 20:00:00,1K-5K,176,0,0
1500006151,42050,Cargo Client Code B,J3A,26/05/2015 08:10:00,26/05/2015 20:10:00,26/05/2015 09:30:00,26/05/2015 20:00:00,12,1.14,2108.39,,26/05/2015 20:00:00,1K-5K,176,0,0
1500004412,53595,Cargo Client Code B,J2A,17/04/2015 09:00:00,17/04/2015 21:30:00,17/04/2015 09:30:00,17/04/2015 21:20:00,12.5,0.2,2199,17/04/2015 12:00:00,17/04/2015 21:20:00,1K-5K,176,0,0
1500000700,56188,Cargo Client Code B,J3A,22/01/2015 07:00:00,22/01/2015 19:50:00,22/01/2015 09:30:00,22/01/2015 19:30:00,12.83,0,2263.22,22/01/2015 14:15:00,22/01/2015 19:30:00,1K-5K,176,0,0
1400016281,44189,Cargo Client Code B,J19,31/12/2014 16:35:00,01/01/2015 06:30:00,31/12/2014 17:00:00,31/12/2014 22:30:00,13.92,0,2446.15,,31/12/2014 22:30:00,1K-5K,176,0,0
1500005898,27309,Cargo Client Code B,J2,21/05/2015 10:10:00,21/05/2015 17:30:00,21/05/2015 10:45:00,21/05/2015 17:15:00,7.33,0,1295.52,21/05/2015 11:45:00,21/05/2015 17:15:00,1K-5K,177,0,0
1500004640,27309,Cargo Client Code B,J2,22/04/2015 09:50:00,22/04/2015 19:00:00,22/04/2015 10:00:00,22/04/2015 18:50:00,9.17,1.41,1624,22/04/2015 12:00:00,22/04/2015 18:50:00,1K-5K,177,0,0
1500006258,49408,Cargo Client Code N,J12B,06/03/2015 08:50:00,06/04/2015 03:45:00,06/03/2015 09:00:00,06/04/2015 03:30:00,18.92,0,3341.95,06/04/2015 02:00:00,06/04/2015 02:45:00,1K-5K,177,0,0
1500004859,48275,Cargo Client Code B,J5,05/02/2015 09:45:00,05/02/2015 19:15:00,05/02/2015 10:00:00,05/02/2015 18:30:00,9.5,0,1690.36,05/02/2015 15:00:00,05/02/2015 18:30:00,1K-5K,178,0,0
1500004054,48275,Cargo Client Code B,J5/6,22/04/2015 11:15:00,22/04/2015 23:20:00,22/04/2015 12:00:00,22/04/2015 23:00:00,12.08,2.47,2149,22/04/2015 17:00:00,22/04/2015 23:00:00,1K-5K,178,0,0
1500006578,47813,Cargo Client Code B,J19,08/06/2015 16:30:00,09/06/2015 06:30:00,08/06/2015 17:30:00,08/06/2015 23:15:00,14,0,2498,,08/06/2015 23:15:00,1K-5K,178,0,0
1500007175,5535,Cargo Client Code O,J6,27/06/2015 15:15:00,28/06/2015 05:30:00,27/06/2015 15:30:00,28/06/2015 04:30:00,14.25,0,2532.81,28/06/2015 04:30:00,28/06/2015 04:30:00,1K-5K,178,0,0
1500003236,27309,Cargo Client Code B,J2/3,18/03/2015 09:15:00,18/03/2015 19:10:00,18/03/2015 09:45:00,18/03/2015 18:50:00,9.92,0,1775.31,18/03/2015 11:00:00,18/03/2015 18:50:00,1K-5K,179,0,0
1500004661,55680,Cargo Client Code B,J18/19,25/04/2015 16:40:00,26/04/2015 06:30:00,25/04/2015 17:30:00,26/04/2015 02:15:00,13.83,1.15,2481,25/04/2015 18:30:00,26/04/2015 02:15:00,1K-5K,179,0,0
1500001410,5535,Cargo Client Code O,J4,02/06/2015 18:10:00,07/02/2015 09:05:00,02/06/2015 18:15:00,07/02/2015 07:30:00,14.92,0,2669.52,07/02/2015 07:30:00,07/02/2015 07:30:00,1K-5K,179,0,0
1500000587,47813,Cargo Client Code B,J18/19,18/03/2015 15:00:00,19/03/2015 06:30:00,18/03/2015 16:00:00,18/03/2015 21:15:00,15.5,0,2781.3,18/03/2015 17:30:00,18/03/2015 21:15:00,1K-5K,179,0,0
1500001966,73326,Cargo Client Code M,J6,03/04/2015 07:40:00,03/05/2015 05:40:00,03/04/2015 08:00:00,03/05/2015 05:00:00,22,0.17,3946.38,03/05/2015 05:00:00,,1K-5K,179,0,0
1500006184,48274,Cargo Client Code B,J4,16/06/2015 09:00:00,16/06/2015 20:45:00,16/06/2015 09:30:00,16/06/2015 20:30:00,11.75,0,2111.41,16/06/2015 11:30:00,16/06/2015 20:30:00,1K-5K,180,0,0
1400016541,108445,Cargo Client Code B,J2A,09/01/2015 08:55:00,09/01/2015 21:05:00,09/01/2015 09:30:00,09/01/2015 20:50:00,12.17,1.54,2187.02,09/01/2015 13:00:00,09/01/2015 20:50:00,1K-5K,180,0,0
1500000591,32478,Cargo Client Code B,J19,28/01/2015 16:40:00,29/01/2015 06:30:00,28/01/2015 17:30:00,28/01/2015 23:00:00,13.83,0.02,2495.63,,28/01/2015 23:00:00,1K-5K,180,0,0
1500003175,33912,Cargo Client Code B,J7/8,28/03/2015 11:45:00,29/03/2015 06:00:00,28/03/2015 13:00:00,29/03/2015 05:00:00,18.25,0.49,3285.25,28/03/2015 17:00:00,29/03/2015 05:00:00,1K-5K,180,0,0
1500005741,48699,Cargo Client Code V,J12B,27/05/2015 09:55:00,28/05/2015 05:40:00,27/05/2015 10:30:00,28/05/2015 04:00:00,19.75,0,3584.5,28/05/2015 04:00:00,,1K-5K,181,0,0
1400016558,37538,Cargo Client Code F,J7,05/01/2015 14:40:00,06/01/2015 06:40:00,05/01/2015 14:45:00,06/01/2015 06:00:00,16,0,2916,06/01/2015 06:00:00,06/01/2015 00:30:00,1K-5K,182,0,0
1500004655,53595,Cargo Client Code B,J2A,25/04/2015 07:50:00,25/04/2015 14:10:00,25/04/2015 08:30:00,25/04/2015 13:50:00,6.33,0,1161,25/04/2015 13:50:00,,1K-5K,183,0,0
1500002810,39110,Cargo Client Code B,J19,11/03/2015 17:30:00,12/03/2015 06:30:00,11/03/2015 18:30:00,12/03/2015 00:15:00,13,0,2373.04,,12/03/2015 00:15:00,1K-5K,183,0,0
1500001375,9536,Cargo Client Code L,J15/16,02/05/2015 08:00:00,02/05/2015 21:30:00,02/05/2015 08:15:00,02/05/2015 20:30:00,13.5,0.05,2471.61,02/05/2015 20:30:00,,1K-5K,183,0,0
1500003443,27309,Cargo Client Code B,J2,24/03/2015 10:15:00,24/03/2015 19:35:00,24/03/2015 10:35:00,24/03/2015 19:20:00,9.33,0,1713.22,24/03/2015 11:30:00,24/03/2015 19:20:00,1K-5K,184,0,0
1500000243,53595,Cargo Client Code B,J2A,14/01/2015 09:30:00,14/01/2015 20:20:00,14/01/2015 10:00:00,14/01/2015 19:30:00,10.83,0,1996.07,14/01/2015 13:00:00,14/01/2015 19:30:00,1K-5K,184,0,0
1500004055,48274,Cargo Client Code B,J5,23/04/2015 09:25:00,23/04/2015 22:00:00,23/04/2015 09:45:00,23/04/2015 21:50:00,12.58,0.9,2313,23/04/2015 16:15:00,23/04/2015 21:50:00,1K-5K,184,0,0
1500004045,48274,Cargo Client Code B,J6,11/04/2015 09:30:00,11/04/2015 17:10:00,11/04/2015 09:40:00,11/04/2015 17:00:00,7.67,0,1419,11/04/2015 11:30:00,11/04/2015 17:00:00,1K-5K,185,0,0
1500000882,55751,Cargo Client Code K,J8,28/01/2015 02:35:00,28/01/2015 21:35:00,28/01/2015 08:00:00,28/01/2015 17:30:00,19,0.02,3524.27,28/01/2015 17:30:00,,1K-5K,185,0,0
1500000482,53595,Cargo Client Code B,J2A,22/01/2015 09:10:00,22/01/2015 22:20:00,22/01/2015 09:30:00,22/01/2015 21:55:00,13.17,0,2454.29,22/01/2015 11:15:00,22/01/2015 21:55:00,1K-5K,186,0,0
1500003837,47813,Cargo Client Code B,J19,24/04/2015 16:40:00,25/04/2015 06:30:00,24/04/2015 17:00:00,24/04/2015 21:15:00,13.83,0.73,2574,,24/04/2015 21:15:00,1K-5K,186,0,0
1500002688,95979,Cargo Client Code K,J12A,12/03/2015 11:20:00,12/03/2015 16:55:00,12/03/2015 11:30:00,12/03/2015 16:30:00,5.58,0,1044.08,12/03/2015 16:30:00,,1K-5K,187,0,0
1400016607,39676,Cargo Client Code B,J16,02/01/2015 19:10:00,03/01/2015 02:00:00,02/01/2015 20:30:00,03/01/2015 00:30:00,6.83,0,1277.16,03/01/2015 00:30:00,,1K-5K,187,0,0
1500006940,28838,Cargo Client Code G,J6,25/06/2015 10:45:00,25/06/2015 18:20:00,25/06/2015 11:00:00,25/06/2015 18:00:00,7.58,0,1418.43,25/06/2015 18:00:00,25/06/2015 18:00:00,1K-5K,187,0,0
1500004873,48275,Cargo Client Code B,J4,20/05/2015 10:45:00,20/05/2015 21:00:00,20/05/2015 12:00:00,20/05/2015 20:50:00,10.25,0.25,1915.3,20/05/2015 15:30:00,20/05/2015 20:50:00,1K-5K,187,0,0
1500001782,5535,Cargo Client Code O,J4,16/02/2015 08:15:00,16/02/2015 20:30:00,16/02/2015 08:30:00,16/02/2015 20:00:00,12.25,0,2293.2,16/02/2015 20:00:00,16/02/2015 20:00:00,1K-5K,187,0,0
1500007127,80778,Cargo Client Code M,J17/18,27/06/2015 17:25:00,28/06/2015 14:20:00,27/06/2015 18:00:00,28/06/2015 13:30:00,20.92,0,3910.38,28/06/2015 13:30:00,28/06/2015 13:30:00,1K-5K,187,0,0
1500003051,5535,Cargo Client Code O,J4/5,19/03/2015 08:05:00,19/03/2015 19:20:00,19/03/2015 08:15:00,19/03/2015 19:00:00,11.25,0.03,2116.8,19/03/2015 19:00:00,19/03/2015 19:00:00,1K-5K,188,0,0
1500003589,108445,Cargo Client Code B,J2A,04/01/2015 09:00:00,04/01/2015 21:35:00,04/01/2015 09:30:00,04/01/2015 21:15:00,12.58,1.11,2366,04/01/2015 15:00:00,04/01/2015 21:15:00,1K-5K,188,0,0
1500006174,48274,Cargo Client Code B,J5/6,06/04/2015 09:15:00,06/04/2015 22:00:00,06/04/2015 09:30:00,06/04/2015 21:45:00,12.75,0,2391.58,06/04/2015 13:00:00,06/04/2015 21:45:00,1K-5K,188,0,0
1500004337,53595,Cargo Client Code B,J2A,15/04/2015 09:15:00,15/04/2015 22:30:00,15/04/2015 09:30:00,15/04/2015 22:00:00,13.25,0,2491,15/04/2015 14:15:00,15/04/2015 22:00:00,1K-5K,188,0,0
1500003805,48275,Cargo Client Code B,J4,08/04/2015 10:55:00,08/04/2015 21:10:00,08/04/2015 11:30:00,08/04/2015 20:40:00,10.25,0.23,1942,08/04/2015 20:40:00,08/04/2015 20:40:00,1K-5K,189,0,0
1500005265,25524,Cargo Client Code B,J19,08/05/2015 16:45:00,09/05/2015 06:30:00,08/05/2015 17:15:00,08/05/2015 23:15:00,13.75,0,2593.55,,08/05/2015 23:15:00,1K-5K,189,0,0
1500006273,39110,Cargo Client Code B,J19,06/03/2015 16:35:00,06/04/2015 06:30:00,06/03/2015 16:40:00,06/03/2015 21:15:00,13.92,0,2630,,06/03/2015 21:15:00,1K-5K,189,0,0
1500006652,9934,Cargo Client Code B,J1C,09/06/2015 13:15:00,09/06/2015 21:00:00,09/06/2015 14:00:00,09/06/2015 20:00:00,7.75,0,1474,09/06/2015 16:00:00,09/06/2015 20:00:00,1K-5K,190,0,0
1500003596,53595,Cargo Client Code B,J2A,31/03/2015 09:00:00,31/03/2015 21:00:00,31/03/2015 09:30:00,31/03/2015 20:20:00,12,0.66,2276.98,31/03/2015 14:00:00,31/03/2015 20:20:00,1K-5K,190,0,0
1500000860,53398,Cargo Client Code B,J3A,26/01/2015 12:15:00,26/01/2015 20:30:00,26/01/2015 13:00:00,26/01/2015 20:20:00,8.25,0,1578.08,26/01/2015 20:20:00,26/01/2015 20:20:00,1K-5K,191,0,0
1500005182,109513,Cargo Client Code K,J6,10/05/2015 20:35:00,11/05/2015 08:45:00,10/05/2015 22:15:00,11/05/2015 07:45:00,12.17,0,2337.22,11/05/2015 07:45:00,11/05/2015 07:45:00,1K-5K,192,0,0
1500000181,95979,Cargo Client Code K,J12B,16/01/2015 08:10:00,17/01/2015 05:30:00,16/01/2015 08:15:00,17/01/2015 05:00:00,21.33,0,4094.21,17/01/2015 05:00:00,17/01/2015 05:00:00,1K-5K,192,0,0
1500005418,108445,Cargo Client Code B,J2A,12/05/2015 10:50:00,12/05/2015 22:20:00,12/05/2015 12:30:00,12/05/2015 22:05:00,11.5,0.02,2225.06,12/05/2015 13:30:00,12/05/2015 22:05:00,1K-5K,193,0,0
1500004870,48274,Cargo Client Code B,J4A/4,19/05/2015 10:50:00,20/05/2015 00:55:00,19/05/2015 12:00:00,20/05/2015 00:45:00,14.08,0.91,2711.74,19/05/2015 14:00:00,20/05/2015 00:45:00,1K-5K,193,0,0
1500006977,88491,Cargo Client Code C,J7,17/06/2015 13:30:00,18/06/2015 04:15:00,17/06/2015 16:00:00,18/06/2015 03:30:00,14.75,0.36,2850.97,18/06/2015 03:30:00,17/06/2015 23:00:00,1K-5K,193,0,0
1500001774,27309,Cargo Client Code B,J2,12/02/2015 11:40:00,12/02/2015 20:30:00,12/02/2015 13:00:00,12/02/2015 20:20:00,8.83,0.6,1717.3,12/02/2015 15:10:00,12/02/2015 20:20:00,1K-5K,194,0,0
1500007200,108445,Cargo Client Code B,J2A,24/06/2015 09:50:00,24/06/2015 22:50:00,24/06/2015 10:15:00,24/06/2015 22:40:00,13,0,2523.7,24/06/2015 10:30:00,24/06/2015 22:40:00,1K-5K,194,0,0
1500006399,40798,Cargo Client Code H,J15/16,06/04/2015 13:45:00,06/05/2015 05:35:00,06/04/2015 15:15:00,06/05/2015 03:30:00,15.83,0.23,3066.88,06/05/2015 03:30:00,06/04/2015 18:00:00,1K-5K,194,0,0
1500002114,50140,Cargo Client Code F,J8,21/02/2015 07:35:00,22/02/2015 01:10:00,21/02/2015 08:00:00,22/02/2015 00:30:00,17.58,0,3413.47,,21/02/2015 20:00:00,1K-5K,194,0,0
1500006833,52455,Cargo Client Code B,J3A,12/06/2015 15:40:00,12/06/2015 21:10:00,12/06/2015 15:55:00,12/06/2015 20:55:00,5.5,1.69,1072.44,12/06/2015 16:30:00,12/06/2015 20:55:00,1K-5K,195,0,0
1500002188,73845,Cargo Client Code C,J10,24/02/2015 07:35:00,24/02/2015 15:40:00,24/02/2015 08:00:00,24/02/2015 13:30:00,8.08,0,1572.64,24/02/2015 13:30:00,24/02/2015 13:30:00,1K-5K,195,0,0
